Country,Year,SP.POP.TOTL,SH.TBS.INCD,SH.IMM.MEAS,SE.XPD.TOTL.GD.ZS,SH.DYN.AIDS.ZS,SP.DYN.LE00.IN,SH.IMM.IDPT,SH.XPD.CHEX.GD.ZS,SN.ITK.DEFC.ZS,NY.GDP.PCAP.CD
Middle East & North Africa (excluding high income),2018,398375344.0,33.0,87.8902767601156,3.9553599357605,0.10447856198735266,72.98437341747484,89.13206468678926,6.276147119378886,9.5354395113101,3491.1925778572313
Mongolia,2002,2494617.0,428.0,98.0,7.21078014373779,0.1,63.518,98.0,4.43462992,30.6,559.8277090126807
Mongolia,2004,2537949.0,428.0,99.0,4.32572984695435,0.1,64.796,99.0,3.57047367,30.7,784.9120719510034
Mongolia,2007,2605643.0,428.0,98.0,4.69013023376465,0.1,65.97,95.0,4.07522488,25.2,1625.3185195778517
Mongolia,2009,2666713.0,428.0,94.0,5.14484977722168,0.1,66.766,95.0,4.45979881,19.6,1718.9140218275156
Mongolia,2010,2702520.0,428.0,97.0,4.64510011672974,0.1,67.182,96.0,3.73945618,16.5,2660.2881103832265
Mongolia,2011,2743938.0,428.0,98.0,4.60902976989746,0.1,67.439,99.0,3.58612156,14.1,3793.7437541614695
Mongolia,2012,2792349.0,428.0,99.0,5.96198511123657,0.1,68.111,99.0,3.85493326,12.5,4402.304522535217
Mongolia,2013,2845153.0,428.0,97.0,5.24104022979736,0.1,68.585,98.0,4.06616068,11.4,4422.300875978244
Mongolia,2014,2902823.0,428.0,98.0,5.42825603485107,0.1,69.047,99.0,4.1765728,10.1,4211.9394541403535
Mongolia,2015,2964749.0,428.0,98.0,4.38715648651123,0.1,69.498,99.0,4.23834085,8.4,3919.35114779589
Mongolia,2016,3029555.0,428.0,98.0,5.20043277740479,0.1,69.865,99.0,4.42355633,7.4,3690.7567155811057
Mongolia,2017,3096030.0,428.0,99.0,4.31822395324707,0.1,70.237,99.0,4.0050602,6.3,3708.2482228268823
Mongolia,2018,3163991.0,428.0,99.0,9.85983848571777,0.1,71.199,99.0,3.85443377,5.5,4165.022738514352
Mongolia,2019,3232430.0,428.0,98.0,11.7809410095215,0.1,71.822,98.0,3.76607823,4.0,4394.947147133737
Mauritania,2001,2761823.0,235.0,58.0,2.10683989524841,0.6,61.185,75.0,3.57184672,8.3,632.21456219015
Mauritania,2002,2821703.0,220.0,87.0,2.27714991569519,0.6,61.268,89.0,4.00226164,7.9,629.7822956519962
Mauritania,2003,2883326.0,206.0,84.0,2.36501002311707,0.6,61.347,76.0,4.03255796,8.3,711.3824821532057
Mauritania,2004,2946575.0,193.0,73.0,1.9507999420166,0.6,61.593,70.0,3.70430946,8.5,801.7786831295628
Mauritania,2006,3081229.0,170.0,62.0,1.95851004123688,0.6,61.891,68.0,2.70253325,8.8,1272.0824339661315
Mauritania,2011,3524249.0,128.0,67.0,2.33102011680603,0.5,63.346,75.0,2.47383666,8.3,1919.4545240116254
Mauritania,2012,3636113.0,121.0,75.0,2.15821003913879,0.5,63.578,80.0,2.64919353,7.9,1850.3849677447945
Mauritania,2013,3742959.0,115.0,80.0,2.29354000091553,0.4,63.911,80.0,2.86799884,7.9,1929.7735213576973
Mauritania,2014,3843174.0,111.0,75.0,2.55796432495117,0.4,64.155,81.0,3.46724391,8.0,1715.3888379280197
Mauritania,2015,3946220.0,107.0,70.0,2.82956600189209,0.4,64.485,73.0,3.67363763,8.3,1562.725248116455
Mauritania,2016,4051890.0,102.0,73.0,1.94405996799469,0.4,64.768,74.0,3.09649324,8.5,1579.1985540686724
Mauritania,2019,4383849.0,89.0,75.0,1.82437002658844,0.4,65.687,80.0,3.30329728,9.2,1839.9644495780017
Mauritius,2001,1196287.0,13.0,90.0,3.11486005783081,0.8,71.7658536585366,92.0,2.96084642,5.7,3856.625226868642
Mauritius,2002,1204621.0,14.0,84.0,3.06089997291565,1.0,71.96585365853659,88.0,3.23190355,5.6,4018.9488973186367
Mauritius,2003,1213370.0,14.0,91.0,4.41583013534546,1.1,72.1170731707317,99.0,3.22486687,5.4,4793.718179001613
Mauritius,2004,1221003.0,14.0,98.0,4.31306982040405,1.2,72.2658536585366,98.0,3.36119127,5.2,5388.065783673648
Mauritius,2005,1228254.0,13.0,98.0,4.07819986343384,1.3,72.43219512195122,97.0,3.56529307,5.1,5282.90602155635
Mauritius,2006,1233996.0,12.0,99.0,3.69751000404358,1.3,72.43219512195122,97.0,3.65428853,5.0,5695.969327049284
Mauritius,2007,1239630.0,11.0,98.0,3.18540000915527,1.4,72.57073170731708,97.0,3.57065129,5.2,6574.6543381149295
Mauritius,2008,1244121.0,11.0,98.0,3.06307005882263,1.4,72.57073170731708,99.0,3.99199653,5.0,8030.063005373037
Mauritius,2009,1247429.0,12.0,99.0,3.04731011390686,1.5,72.88243902439025,99.0,4.2265029,4.7,7318.126409724222
Mauritius,2010,1250400.0,12.0,99.0,3.55147004127502,1.5,72.96731707317073,99.0,4.57982111,4.3,8000.376431821543
Mauritius,2011,1252404.0,11.0,99.0,3.33207011222839,1.5,73.2668292682927,98.0,4.3078289,4.5,9197.02697152061
Mauritius,2012,1255882.0,13.0,99.0,3.41820001602173,1.5,73.86341463414635,98.0,4.27675056,4.9,9291.22761861899
Mauritius,2013,1258653.0,13.0,99.0,3.61578989028931,1.6,74.01707317073172,98.0,4.68303633,5.2,9766.756464586893
Mauritius,2014,1260934.0,13.0,98.0,4.91695022583008,1.6,74.19439024390245,97.0,5.49399614,5.3,10368.613432848339
Mauritius,2015,1262605.0,13.0,99.0,4.88667011260986,1.5,74.35317073170732,97.0,5.6999588,5.6,9509.934655453531
Mauritius,2016,1263473.0,12.0,92.0,5.01359987258911,1.5,74.3948780487805,96.0,5.70678568,5.8,9967.881735913234
Mauritius,2017,1264613.0,12.0,89.0,5.02312994003296,1.5,74.51463414634146,94.0,5.80943251,6.0,10844.036327530164
Mauritius,2018,1265303.0,13.0,99.0,4.83458995819092,1.5,74.41634146341464,97.0,5.86705875,6.0,11645.981975046849
Mauritius,2019,1265711.0,12.0,99.0,4.71929979324341,1.4,74.23585365853658,96.0,6.19943714,7.2,11405.726819139743
Malawi,2001,11498818.0,395.0,81.0,4.50897979736328,14.7,45.895,90.0,2.38508582,23.6,149.2764614845982
Malawi,2003,12087965.0,403.0,77.0,3.21566009521484,13.6,48.79,84.0,4.67483664,24.6,265.45717804863654
Malawi,2010,14718422.0,338.0,93.0,3.53979992866516,10.7,56.381,93.0,7.24138308,15.5,472.8533786360373
Malawi,2011,15146094.0,316.0,96.0,4.1526198387146,10.6,57.455,97.0,7.49375153,13.7,528.4531270773288
Malawi,2012,15581251.0,291.0,90.0,3.67986369132996,10.4,58.679,96.0,8.47898579,14.0,386.90654099812065
Malawi,2013,16024775.0,261.0,88.0,5.41617012023926,10.2,59.729,89.0,11.57910728,14.8,344.3967711608777
Malawi,2014,16477966.0,228.0,85.0,4.83983993530273,10.0,60.899,91.0,9.71205044,15.4,367.0242697016151
Malawi,2015,16938942.0,197.0,87.0,5.60866022109985,9.7,61.378,88.0,9.33334064,16.0,376.24620480110525
Malawi,2016,17405624.0,176.0,81.0,4.74856996536255,9.5,62.209,84.0,10.87966633,16.1,312.1427970572883
Malawi,2017,17881167.0,162.0,83.0,4.03133010864258,9.2,62.977,88.0,10.88755989,16.6,500.16554720332255
Malawi,2018,18367883.0,153.0,87.0,3.32295989990234,8.8,63.276,92.0,9.82898998,16.8,537.9322040504379
Malawi,2019,18867337.0,146.0,92.0,3.71131992340088,8.4,64.119,95.0,7.39341164,17.6,584.362867276266
Malaysia,2001,23542517.0,72.0,95.0,7.48446989059448,0.4,73.344,96.0,2.6753974,2.5,3941.122666213687
Malaysia,2002,24142445.0,68.0,94.0,7.65792989730835,0.4,73.563,94.0,2.66876554,2.8,4177.10494176499
Malaysia,2003,24739411.0,73.0,93.0,7.50288009643555,0.4,73.796,96.0,2.92417097,2.9,4454.526763836562
Malaysia,2004,25333247.0,68.0,95.0,5.92389011383057,0.4,73.898,95.0,2.86016941,3.1,4924.338111265821
Malaysia,2006,26509413.0,70.0,95.0,4.48576021194458,0.4,74.164,95.0,3.10897732,3.4,6137.112059383437
Malaysia,2007,27092604.0,69.0,95.0,4.37253999710083,0.4,74.211,97.0,3.07041144,3.6,7143.935815962908
Malaysia,2008,27664296.0,72.0,95.0,3.95851993560791,0.3,74.25,97.0,3.00692534,3.6,8343.385919370237
Malaysia,2009,28217204.0,72.0,95.0,5.97418022155762,0.3,74.227,97.0,3.2610569,3.7,7167.883295420167
Malaysia,2010,28717731.0,75.0,95.0,4.96645021438599,0.3,74.442,96.0,3.16474295,3.4,8880.109965263995
Malaysia,2011,29184133.0,80.0,95.0,5.76293992996216,0.3,74.746,96.0,3.31451941,3.3,10209.381953690854
Malaysia,2012,29660212.0,86.0,95.0,5.73902988433838,0.3,74.944,97.0,3.45786357,3.3,10601.513888139081
Malaysia,2013,30134807.0,91.0,95.0,5.48120021820068,0.3,75.035,97.0,3.51275206,3.5,10727.699663282361
Malaysia,2014,30606459.0,93.0,94.0,5.21263980865479,0.3,75.146,97.0,3.71036983,3.6,11045.445126349843
Malaysia,2015,31068833.0,90.0,93.0,4.89486980438232,0.3,75.094,99.0,3.81819606,3.8,9699.584020847313
Malaysia,2016,31526418.0,94.0,93.0,4.75192022323608,0.3,75.289,95.0,3.68569684,3.5,9555.651201522944
Malaysia,2017,31975806.0,94.0,93.0,4.6753101348877,0.3,75.476,99.0,3.70413661,3.2,9979.80084103497
Malaysia,2018,32399271.0,92.0,96.0,4.47865009307861,0.3,75.644,99.0,3.74833083,2.7,11074.064094767069
Malaysia,2019,32804020.0,92.0,97.0,4.15661001205444,0.3,75.76,98.0,3.82514191,2.6,11132.023934492416
North America,2010,343397156.0,4.2,91.82765826082996,6.038171529769896,0.4,78.80945552986438,94.4829747824899,15.719337840971097,2.5,48552.94240551678
North America,2011,345987373.0,3.9,91.65257061535935,5.89180779457092,0.5,78.92055890680459,95.21828388455856,15.600699301970378,2.5,50289.024403715805
North America,2012,348656682.0,3.8,90.8264479618952,5.484221935272215,0.5,79.03147798936294,93.7396719428428,15.602216769439366,2.5,51881.170886383865
North America,2013,351207902.0,3.5,91.82574656165605,5.419970750808715,0.4,79.04221001283305,93.73861984248407,15.505357108163118,2.5,53234.150098465005
North America,2014,353888902.0,3.4,91.82482325153138,5.4904890060424805,0.4,79.13808291228268,94.64964650306275,15.693147390089663,2.5,54714.470928619136
North America,2015,356507139.0,3.4,91.73697096895009,4.8463950157165545,0.4,79.01211432586797,94.64929462526679,16.067980388444276,2.5,55452.42138395759
North America,2016,359245796.0,3.3,91.73702690737414,4.807285070419315,0.4,78.87733490282895,94.6493692098322,16.404480056106994,2.5,56312.434884853676
North America,2017,361731237.0,3.3,90.91221151323445,5.034595012664795,0.4,78.87909196780329,93.73663453970335,16.339747431456516,2.5,58423.88587868648
North America,2018,363967201.0,3.2,91.8238172931336,4.900655031204225,0.4,78.98679050899077,93.7357259397004,16.23126817543311,2.5,61174.77734424488
North America,2019,365995094.0,3.2,90.0,4.880820035934445,0.4,79.12336528276444,93.73388272183847,16.320873762581442,2.5,63198.701317789564
Namibia,2001,1856402.0,1100.0,58.0,6.88886976242065,14.3,51.26,78.0,9.53211975,13.5,1916.2516331634797
Namibia,2002,1888525.0,1190.0,68.0,6.7423300743103,14.4,51.254,77.0,9.73386574,14.5,1773.4394620274688
Namibia,2003,1915425.0,1240.0,70.0,6.13713979721069,14.3,51.083,79.0,9.87848473,15.7,2571.999057285543
Namibia,2006,1986558.0,1210.0,63.0,6.03171014785767,13.8,52.655,86.0,10.13995361,20.1,4027.9617061587087
Namibia,2008,2038552.0,1060.0,73.0,6.40342998504639,13.6,54.653,83.0,9.91801167,27.6,4222.34768017609
Namibia,2010,2099271.0,892.0,75.0,8.24330043792725,13.5,56.015,83.0,9.72781372,28.8,5445.382919799553
Namibia,2011,2132340.0,815.0,74.0,7.3978099822998,13.5,56.553,82.0,9.83193302,25.5,5873.079494249099
Namibia,2012,2167470.0,754.0,76.0,7.79339981079102,13.4,57.64,84.0,9.26659298,23.5,6017.157069047749
Namibia,2013,2204510.0,710.0,82.0,8.60933017730713,13.3,58.694,89.0,9.06448746,22.2,5463.017360509178
Namibia,2014,2243001.0,674.0,83.0,9.57785034179688,13.1,59.822,88.0,8.40890884,21.5,5544.097422813858
Namibia,2015,2282704.0,639.0,85.0,9.85076999664307,13.1,60.7,92.0,9.98109627,21.0,4965.680859623922
Namibia,2016,2323352.0,604.0,75.0,10.6387996673584,12.9,61.682,85.0,9.3223238,20.2,4614.881720997477
Namibia,2017,2364534.0,565.0,80.0,9.70866966247559,12.8,62.293,88.0,8.72573948,19.9,5453.570622095658
Namibia,2018,2405680.0,524.0,82.0,8.88111972808838,12.6,62.586,89.0,8.31428051,20.0,5687.399093318803
Namibia,2019,2446644.0,486.0,80.0,8.92702960968018,12.4,63.075,87.0,8.49700546,18.9,5126.176143576336
Nigeria,2010,160952853.0,219.0,56.0,0.466383695602417,1.7,50.945,54.0,3.29653287,8.2,2280.11197852503
Nigeria,2011,165463745.0,219.0,49.0,0.582609355449677,1.6,51.357,48.0,3.32077932,8.8,2504.878278844336
Nigeria,2012,170075932.0,219.0,42.0,0.545457303524017,1.6,51.497,42.0,3.35984278,9.1,2728.0226833542324
Nigeria,2013,174726123.0,219.0,43.0,0.525614321231842,1.6,51.707,43.0,3.42069316,9.1,2976.756736127666
Nicaragua,2002,5259006.0,50.0,98.0,2.39101004600525,0.2,67.18,85.0,5.73315907,25.2,993.3841143257603
Nicaragua,2003,5323062.0,54.0,93.0,2.42200994491577,0.2,67.217,86.0,6.08317614,25.0,999.8859539579772
Nicaragua,2010,5855734.0,53.0,99.0,4.48424005508423,0.2,72.009,98.0,7.71019173,20.0,1495.7371862309549
Nicaragua,2014,6208676.0,54.0,99.0,4.08329010009766,0.2,72.812,98.0,7.97716141,19.7,1913.521348316633
Nicaragua,2015,6298598.0,50.0,99.0,4.07843017578125,0.3,72.983,98.0,7.96303225,19.0,2025.3247759757523
Nicaragua,2016,6389235.0,46.0,99.0,4.08114004135132,0.3,73.256,98.0,8.04877567,18.0,2079.448266478873
Nicaragua,2017,6480532.0,44.0,99.0,4.35769987106323,0.3,73.554,98.0,8.33672619,17.2,2127.2805853273303
Nicaragua,2018,6572233.0,41.0,99.0,4.46999979019165,0.3,73.85,98.0,8.58646584,17.4,1981.8591203743294
Nicaragua,2019,6663924.0,43.0,99.0,4.59999990463257,0.3,74.054,98.0,8.4039259,17.5,1890.2730646736268
Netherlands,2001,16046180.0,10.0,95.0,4.69964981079102,0.1,78.19024390243904,97.0,8.05946636,2.5,26896.548111119628
Netherlands,2002,16148929.0,9.7,95.0,4.80590009689331,0.1,78.29268292682927,97.0,8.64911556,2.5,29343.244996060188
Netherlands,2003,16225302.0,9.3,96.0,5.0404200553894,0.1,78.49268292682929,98.0,9.0565691,2.5,35750.97466302689
Netherlands,2004,16281779.0,9.3,96.0,5.06297016143799,0.1,79.09512195121953,98.0,9.11067963,2.5,40436.61823104069
Netherlands,2005,16319868.0,8.0,95.0,5.10939979553223,0.1,79.34634146341465,96.0,9.09671688,2.5,41994.71353052322
Netherlands,2006,16346101.0,7.1,96.0,5.04402017593384,0.1,79.69756097560976,96.0,9.08058071,2.5,44900.9381441374
Netherlands,2007,16381696.0,6.5,96.0,4.88682985305786,0.2,80.09756097560975,97.0,9.05291939,2.5,51799.20855210469
Netherlands,2008,16445593.0,6.7,96.0,5.02904987335205,0.2,80.25121951219512,97.0,9.27664948,2.5,57879.94375539163
Netherlands,2009,16530388.0,7.8,96.0,5.43156003952026,0.2,80.54878048780489,97.0,9.99291134,2.5,52722.2130568997
Netherlands,2010,16615394.0,7.1,96.0,5.48908996582031,0.2,80.70243902439024,97.0,10.15515518,2.5,50999.74511688789
Netherlands,2011,16693074.0,6.7,96.0,5.46303987503052,0.2,81.2048780487805,97.0,10.23353291,2.5,54230.31290298519
Netherlands,2012,16754962.0,6.3,96.0,5.4102201461792,0.2,81.10487804878049,97.0,10.53905964,2.5,50070.14160459042
Netherlands,2013,16804432.0,5.7,96.0,5.52655982971191,0.2,81.3048780487805,97.0,10.5835619,2.5,52198.89756074542
Netherlands,2014,16865008.0,5.5,96.0,5.458899974823,0.2,81.70731707317074,96.0,10.56706905,2.5,52900.537415323044
Netherlands,2015,16939923.0,5.7,95.0,5.34815979003906,0.2,81.509756097561,95.0,10.32393837,2.5,45193.40321879707
Netherlands,2016,17030314.0,5.9,94.0,5.47959995269775,0.2,81.5609756097561,95.0,10.2942524,2.5,46039.10592840976
Netherlands,2017,17131296.0,5.2,93.0,5.17509984970093,0.2,81.76097560975612,94.0,10.1082983,2.5,48675.22233502126
Netherlands,2018,17231624.0,5.3,93.0,5.35764980316162,0.2,81.81219512195123,93.0,10.0318222,2.5,53044.53243522532
Netherlands,2019,17344874.0,4.9,94.0,5.15986013412476,0.2,82.11219512195122,94.0,10.13031101,2.5,52476.273253332714
Norway,2001,4513751.0,7.0,90.0,6.83062982559204,0.1,78.78536585365853,91.0,8.02202415,2.5,38542.715099709
Norway,2002,4538159.0,6.2,87.0,7.43729019165039,0.1,78.98780487804879,93.0,9.00061893,2.5,43084.47246507167
Norway,2003,4564855.0,8.4,86.0,7.41635990142822,0.1,79.39024390243902,92.0,9.21471977,2.5,50134.89077349471
Norway,2004,4591910.0,7.1,89.0,7.2982702255249,0.1,79.84146341463416,92.0,8.82115746,2.5,57603.83602182603
Norway,2005,4623291.0,6.9,90.0,6.86506986618042,0.1,80.04146341463415,91.0,8.32839584,2.5,66810.478520868
Norway,2006,4660677.0,6.8,92.0,6.3827600479126,0.1,80.34390243902439,94.0,7.91272211,2.5,74148.3200757187
Norway,2007,4709153.0,6.9,92.0,6.53439998626709,0.1,80.39512195121952,93.0,8.05085373,2.5,85139.96044695449
Norway,2008,4768212.0,7.2,93.0,6.2852201461792,0.1,80.59268292682928,94.0,7.96075296,2.5,96944.0956064873
Norway,2009,4828726.0,7.8,93.0,7.10337018966675,0.1,80.79512195121951,94.0,9.07431507,2.5,79977.69708174923
Norway,2010,4889252.0,6.9,93.0,6.74633979797363,0.1,80.99756097560977,93.0,8.90553188,2.5,87693.79006580988
Norway,2011,4953088.0,7.4,93.0,6.4545202255249,0.1,81.2951219512195,94.0,8.78868103,2.5,100600.5624075892
Norway,2012,5018573.0,7.9,94.0,7.37470006942749,0.1,81.45121951219514,95.0,8.77787876,2.5,101524.14185198475
Norway,2013,5079623.0,8.2,93.0,7.48535013198853,0.1,81.75121951219514,94.0,8.92953396,2.5,102913.45084367356
Norway,2014,5137232.0,6.8,94.0,7.69504022598267,0.1,82.1,93.0,9.34493351,2.5,97019.18275274622
Norway,2015,5188607.0,6.3,95.0,7.5693302154541,0.1,82.30487804878051,95.0,10.13146877,2.5,74355.51585756434
Norway,2016,5234519.0,6.1,96.0,8.03055000305176,0.1,82.40731707317074,96.0,10.59129524,2.5,70460.56053233217
Norway,2017,5276968.0,5.2,96.0,7.91198015213013,0.1,82.60975609756098,96.0,10.31589031,2.5,75496.75405819977
Norway,2018,5311916.0,4.1,96.0,7.64411020278931,0.1,82.75853658536586,96.0,10.02394581,2.5,82267.809316159
Norway,2019,5347896.0,3.3,97.0,7.93838977813721,0.1,82.95853658536586,97.0,10.52134705,2.5,75719.75289653419
Nepal,2001,24956071.0,405.0,71.0,3.70837998390198,0.2,63.336,72.0,3.80386233,23.5,240.7051591645524
Nepal,2002,25332178.0,393.0,71.0,3.15283989906311,0.2,63.264,72.0,3.92991233,21.7,238.86125411972205
Nepal,2003,25682908.0,382.0,75.0,3.11435008049011,0.2,64.197,78.0,3.84753466,19.8,246.48583783973015
Nepal,2004,26003965.0,371.0,73.0,3.17194008827209,0.2,64.818,80.0,4.03734398,17.6,279.7242003179083
Nepal,2005,26285110.0,360.0,74.0,3.3646399974823,0.2,65.457,75.0,3.94221067,16.8,309.3104058330765
Nepal,2006,26518971.0,350.0,85.0,3.60536003112793,0.2,65.868,89.0,3.5361805,15.9,341.02814003937397
Nepal,2007,26713655.0,339.0,81.0,3.51721000671387,0.2,66.329,82.0,3.66484332,14.9,386.5295863624416
Nepal,2008,26881544.0,329.0,79.0,3.8051700592041,0.2,66.421,82.0,3.80911303,13.0,466.6933791227125
Nepal,2009,27026941.0,320.0,90.0,4.6637601852417,0.2,66.761,89.0,3.89314747,11.2,475.63597612013996
Nepal,2010,27161567.0,311.0,86.0,3.63172006607056,0.2,66.814,82.0,4.35166264,9.9,589.1654349130378
Nepal,2011,27266399.0,302.0,88.0,3.84261989593506,0.2,67.313,92.0,4.44234991,8.6,791.2252170455951
Nepal,2012,27330694.0,293.0,86.0,3.52898859977722,0.2,67.47,90.0,4.49078512,7.7,794.0927699079805
Nepal,2013,27381555.0,284.0,88.0,3.20268630981445,0.2,67.965,92.0,4.63011789,6.8,809.3846005510335
Nepal,2014,27462106.0,276.0,88.0,3.48599410057068,0.2,68.085,92.0,5.07548285,6.1,827.7443459714509
Nepal,2015,27610325.0,268.0,85.0,3.29425358772278,0.2,67.456,91.0,5.46615076,5.3,882.3074487765773
Nepal,2016,27861186.0,260.0,83.0,3.47711229324341,0.1,68.776,87.0,5.42379808,4.5,880.2244880978161
Nepal,2017,28183426.0,253.0,90.0,3.52892374992371,0.1,68.91,90.0,4.72173262,4.2,1027.9654862832647
Nepal,2018,28506712.0,245.0,91.0,3.66440558433533,0.1,68.979,91.0,4.5284524,4.3,1161.5343737977835
Nepal,2019,28832496.0,238.0,92.0,3.48568081855774,0.1,69.558,93.0,4.44515085,4.8,1185.6826754075157
New Zealand,2001,3880500.0,11.0,85.0,6.56049013137817,0.1,78.69268292682928,90.0,7.5789361,2.5,13882.856826858602
New Zealand,2002,3948500.0,9.6,84.0,6.40699005126953,0.1,78.84634146341463,90.0,7.90045929,2.5,16874.187491819564
New Zealand,2003,4027200.0,12.0,84.0,6.43753004074097,0.1,79.14634146341464,90.0,7.72169209,2.5,21913.70817199608
New Zealand,2004,4087500.0,10.0,83.0,6.51203012466431,0.1,79.54878048780488,89.0,7.90090561,2.5,25420.234882944005
